,21C2,221E,2240,225D,2266,2289,2329,2396
2023-05-01 20:37:00,52.0,57.0,59.0,59.0,53.0,49.0,55.0,66.0
2023-05-01 20:38:00,52.0,57.0,59.0,59.0,53.0,47.0,55.0,66.0
2023-05-01 20:39:00,52.0,57.0,59.0,60.0,53.0,47.0,55.0,66.0
2023-05-01 20:40:00,52.0,57.0,59.0,60.0,53.0,47.0,55.0,66.0
2023-05-01 20:41:00,52.0,57.0,59.0,59.0,53.0,47.0,55.0,66.0
2023-05-01 20:42:00,52.0,57.0,59.0,55.0,53.0,47.0,55.0,55.0
2023-05-01 20:43:00,52.0,57.0,59.0,59.0,53.0,47.0,55.0,55.0
2023-05-01 20:44:00,52.0,57.0,59.0,60.0,53.0,47.0,55.0,55.0
2023-05-01 20:45:00,52.0,57.0,59.0,61.0,53.0,47.0,55.0,55.0
2023-05-01 20:46:00,52.0,57.0,59.0,59.0,53.0,47.0,55.0,61.0
2023-05-01 20:47:00,52.0,57.0,59.0,62.0,53.0,47.0,55.0,55.0
2023-05-01 20:48:00,52.0,57.0,59.0,59.0,53.0,47.0,55.0,61.0
2023-05-01 20:49:00,52.0,54.0,59.0,60.0,53.0,47.0,55.0,55.0
2023-05-01 20:50:00,52.0,54.0,54.0,59.0,53.0,47.0,55.0,57.0
2023-05-01 20:51:00,52.0,54.0,54.0,61.0,53.0,47.0,64.0,57.0
2023-05-01 20:52:00,52.0,54.0,54.0,58.0,53.0,47.0,53.0,57.0
2023-05-01 20:53:00,52.0,54.0,54.0,58.0,53.0,47.0,47.5,59.0
2023-05-01 20:54:00,52.0,54.0,54.0,58.0,53.0,47.0,50.0,60.0
2023-05-01 20:55:00,52.0,54.0,54.0,58.0,53.0,47.0,49.5,60.0
2023-05-01 20:56:00,52.0,54.0,54.0,58.0,53.0,47.0,50.5,60.0
2023-05-01 20:57:00,52.0,54.0,54.0,58.0,53.0,47.0,53.0,60.0
2023-05-01 20:58:00,52.0,54.0,54.0,57.0,53.0,47.0,54.0,60.0
2023-05-01 20:59:00,52.0,54.0,54.0,57.0,53.0,47.0,50.5,60.0
2023-05-01 21:00:00,52.0,54.0,54.0,57.0,53.0,47.0,45.0,60.0
2023-05-01 21:01:00,52.0,54.0,54.0,57.0,53.0,47.0,45.0,60.0
2023-05-01 21:02:00,52.0,54.0,54.0,57.0,53.0,47.0,45.0,60.0
2023-05-01 21:03:00,52.0,54.0,54.0,57.0,53.0,47.0,45.0,60.0
2023-05-01 21:04:00,52.0,54.0,54.0,58.0,53.0,47.0,45.0,60.0
2023-05-01 21:05:00,52.0,54.0,54.0,61.0,53.0,47.0,45.0,60.0
2023-05-01 21:06:00,52.0,54.0,63.0,61.0,53.0,47.0,53.0,60.0
2023-05-01 21:07:00,52.0,54.0,63.0,62.0,53.0,47.0,53.0,60.0
2023-05-01 21:08:00,52.0,54.0,59.0,57.0,57.0,47.0,53.0,60.0
2023-05-01 21:09:00,52.0,54.0,59.0,55.0,57.0,47.0,53.0,59.0
2023-05-01 21:10:00,52.0,54.0,61.0,58.0,57.0,47.0,53.0,57.0
2023-05-01 21:11:00,52.0,54.0,58.0,61.0,57.0,47.0,56.0,57.0
2023-05-01 21:12:00,52.0,54.0,56.0,61.0,57.0,47.0,53.0,60.0
2023-05-01 21:13:00,52.0,54.0,54.0,61.0,57.0,46.0,58.0,53.0
2023-05-01 21:14:00,52.0,59.0,56.0,59.0,57.0,47.0,58.0,59.0
2023-05-01 21:15:00,52.0,59.0,60.0,59.0,57.0,47.5,55.0,54.5
2023-05-01 21:16:00,52.0,56.0,64.0,60.0,57.0,47.5,53.0,58.0
2023-05-01 21:17:00,52.0,54.0,62.5,58.0,57.0,47.0,55.0,59.5
2023-05-01 21:18:00,52.0,54.0,62.5,60.0,57.0,47.5,63.0,61.5
2023-05-01 21:19:00,52.0,56.5,59.0,60.0,57.0,47.5,54.0,57.0
2023-05-01 21:20:00,52.0,56.0,64.0,62.0,57.0,47.5,48.0,61.0
2023-05-01 21:21:00,52.0,57.0,60.7,62.0,57.0,46.0,58.0,53.0
2023-05-01 21:22:00,49.0,57.0,61.7,56.0,57.0,48.0,54.0,56.0
2023-05-01 21:23:00,49.0,55.0,57.7,60.0,57.0,47.0,48.0,56.0
2023-05-01 21:24:00,53.0,56.0,59.0,60.5,57.0,55.0,48.0,61.0
2023-05-01 21:25:00,53.0,57.0,61.3,59.5,57.0,53.0,52.0,59.0
2023-05-01 21:26:00,52.0,55.0,60.0,58.0,57.0,54.0,53.0,53.0
2023-05-01 21:27:00,57.0,55.5,60.5,55.0,57.0,53.0,52.0,50.0
2023-05-01 21:28:00,51.0,55.5,59.0,54.0,57.0,51.0,47.0,55.0
2023-05-01 21:29:00,51.5,56.0,62.0,59.0,57.0,48.0,47.0,55.0
2023-05-01 21:30:00,55.0,56.0,64.0,61.0,57.0,48.0,47.0,57.0
2023-05-01 21:31:00,49.0,61.0,55.0,63.5,57.0,54.0,47.0,58.0
2023-05-01 21:32:00,50.5,57.0,52.0,68.0,57.0,54.0,47.0,60.0
2023-05-01 21:33:00,54.0,56.0,53.0,62.0,57.0,56.0,47.0,60.0
2023-05-01 21:34:00,53.5,56.0,59.0,67.0,57.0,50.0,47.0,58.0
2023-05-01 21:35:00,50.0,59.5,60.0,68.0,57.0,50.0,47.0,56.0
2023-05-01 21:36:00,54.0,59.0,62.0,73.0,57.0,50.0,47.0,54.0
2023-05-01 21:37:00,52.5,56.0,55.0,62.0,57.0,50.0,47.0,52.0
2023-05-01 21:38:00,54.0,56.0,56.7,72.0,57.0,50.0,47.0,57.0
2023-05-01 21:39:00,52.5,59.0,61.3,72.0,57.0,50.0,47.0,54.0
2023-05-01 21:40:00,56.5,57.0,60.7,72.0,57.0,50.0,53.0,49.0
2023-05-01 21:41:00,48.0,58.0,63.3,72.0,57.0,50.0,55.0,57.0
2023-05-01 21:42:00,48.0,57.5,61.0,72.0,57.0,50.0,56.0,54.0
2023-05-01 21:43:00,55.0,56.0,59.3,62.0,57.0,50.0,49.0,52.0
2023-05-01 21:44:00,57.0,54.0,56.3,62.0,57.0,50.0,49.0,57.0
2023-05-01 21:45:00,56.0,55.5,58.5,62.0,57.0,46.0,49.0,57.0
2023-05-01 21:46:00,50.0,58.0,60.0,62.0,57.0,46.0,49.0,57.0
2023-05-01 21:47:00,50.0,56.5,61.5,62.0,57.0,46.0,50.0,58.0
2023-05-01 21:48:00,50.0,57.0,65.0,58.0,57.0,46.0,50.0,58.0
2023-05-01 21:49:00,50.0,57.0,54.0,59.0,57.0,46.0,45.0,62.0
2023-05-01 21:50:00,50.0,55.0,56.0,57.0,57.0,46.0,45.0,57.0
2023-05-01 21:51:00,50.0,55.5,59.0,59.0,54.0,46.0,45.0,57.0
2023-05-01 21:52:00,50.0,56.0,71.0,60.0,52.0,46.0,45.0,58.5
2023-05-01 21:53:00,50.0,59.0,62.0,60.0,50.0,46.0,45.0,59.0
2023-05-01 21:54:00,51.0,57.0,59.0,58.0,50.0,46.0,45.0,57.0
2023-05-01 21:55:00,51.0,56.0,63.0,59.0,54.0,46.0,44.0,60.7
2023-05-01 21:56:00,51.0,56.0,64.0,60.0,49.0,46.0,46.0,57.3
2023-05-01 21:57:00,51.0,54.5,64.0,58.0,53.0,46.0,46.0,60.0
2023-05-01 21:58:00,51.0,58.0,64.0,59.0,52.0,46.0,46.0,61.5
2023-05-01 21:59:00,51.0,56.0,64.0,58.0,60.0,46.0,46.0,58.7
2023-05-01 22:00:00,51.0,54.0,64.0,60.0,60.0,48.0,46.0,59.3
2023-05-01 22:01:00,53.0,54.0,64.0,59.0,60.0,47.0,45.0,59.3
2023-05-01 22:02:00,53.0,56.0,64.0,56.0,60.0,47.0,44.0,60.3
2023-05-01 22:03:00,50.0,55.5,55.0,58.5,51.0,47.0,45.0,60.0
2023-05-01 22:04:00,52.0,54.0,55.0,58.5,51.0,48.0,44.0,62.0
2023-05-01 22:05:00,48.0,55.5,55.0,61.0,51.0,48.0,44.0,58.5
2023-05-01 22:06:00,51.0,55.0,55.0,60.0,50.0,46.0,45.0,59.5
2023-05-01 22:07:00,51.0,59.0,55.0,58.0,51.0,46.0,44.0,55.5
2023-05-01 22:08:00,45.0,58.0,55.0,56.0,50.0,49.0,45.0,53.0
2023-05-01 22:09:00,49.0,54.0,54.0,57.0,50.0,48.0,46.0,59.0
2023-05-01 22:10:00,47.0,53.0,56.0,58.0,56.0,48.0,46.0,58.0
2023-05-01 22:11:00,47.0,54.0,56.0,61.5,53.5,53.0,45.0,57.5
2023-05-01 22:12:00,53.0,55.0,56.0,65.0,51.5,48.5,45.0,60.5
2023-05-01 22:13:00,46.0,56.0,58.0,61.0,49.0,47.5,45.0,54.0
2023-05-01 22:14:00,52.0,58.0,59.0,61.0,52.0,47.0,45.0,55.5
2023-05-01 22:15:00,59.0,56.0,56.0,72.0,50.0,48.7,45.0,59.0
2023-05-01 22:16:00,51.0,53.0,57.0,63.0,53.0,48.0,45.0,59.0
2023-05-01 22:17:00,50.0,58.0,52.0,64.0,50.0,47.0,45.0,57.0
2023-05-01 22:18:00,48.0,54.0,51.0,66.0,56.0,46.0,45.0,59.0
2023-05-01 22:19:00,47.0,54.0,51.0,61.0,51.0,48.3,45.0,61.0
2023-05-01 22:20:00,49.0,54.0,51.0,61.0,51.0,46.7,45.0,59.0
2023-05-01 22:21:00,53.0,54.0,51.0,56.0,49.0,47.0,45.0,57.0
2023-05-01 22:22:00,48.0,54.0,51.0,56.0,52.0,49.5,45.0,53.0
2023-05-01 22:23:00,45.0,54.0,51.0,54.0,51.0,46.5,45.0,58.0
2023-05-01 22:24:00,51.0,54.0,51.0,57.0,51.0,46.5,45.0,58.0
2023-05-01 22:25:00,51.0,54.0,51.0,55.0,52.0,48.5,45.0,57.0
2023-05-01 22:26:00,50.0,54.0,51.0,55.0,48.0,49.0,46.0,54.0
2023-05-01 22:27:00,53.0,54.0,51.0,54.0,49.5,50.0,46.0,55.0
2023-05-01 22:28:00,53.0,54.0,51.0,58.0,50.5,48.5,45.0,57.5
2023-05-01 22:29:00,53.0,54.0,51.0,61.0,51.0,52.0,49.5,58.5
2023-05-01 22:30:00,54.0,54.0,51.0,56.0,54.3,48.0,45.5,59.0
2023-05-01 22:31:00,54.0,54.0,51.0,59.0,52.0,46.3,48.0,58.0
2023-05-01 22:32:00,54.0,54.0,51.0,57.0,51.3,46.7,51.0,58.5
2023-05-01 22:33:00,54.0,54.0,51.0,57.0,50.7,46.5,47.0,54.0
2023-05-01 22:34:00,54.0,54.0,51.0,56.0,53.0,49.0,46.0,55.3
2023-05-01 22:35:00,54.0,54.0,51.0,58.0,52.5,46.0,46.0,58.7
2023-05-01 22:36:00,63.0,54.0,51.0,57.0,55.5,47.0,46.0,56.0
2023-05-01 22:37:00,63.0,54.0,51.0,57.5,60.5,47.0,45.0,61.3
2023-05-01 22:38:00,63.0,54.0,57.0,57.5,58.0,46.0,46.0,54.7
2023-05-01 22:39:00,63.0,54.0,57.0,59.5,57.0,47.0,46.0,56.0
2023-05-01 22:40:00,63.0,54.0,57.0,57.0,54.0,47.0,46.0,56.0
2023-05-01 22:41:00,63.0,54.0,57.0,54.5,57.5,46.0,46.0,55.0
2023-05-01 22:42:00,63.0,54.0,57.0,56.5,56.5,46.0,46.0,57.7
2023-05-01 22:43:00,63.0,54.0,57.0,56.5,52.5,46.0,46.0,55.0
2023-05-01 22:44:00,63.0,54.0,57.0,56.0,53.0,46.0,46.0,56.5
2023-05-01 22:45:00,63.0,54.0,57.0,58.5,51.7,46.0,46.0,57.0
2023-05-01 22:46:00,63.0,54.0,57.0,58.0,55.7,46.0,44.0,56.0
2023-05-01 22:47:00,63.0,54.0,57.0,58.0,55.3,46.0,44.0,53.0
2023-05-01 22:48:00,63.0,54.0,57.0,55.5,55.0,46.0,44.0,53.0
2023-05-01 22:49:00,64.0,54.0,57.0,56.0,54.5,46.0,44.0,53.0
2023-05-01 22:50:00,64.0,54.0,57.0,57.3,56.0,46.0,44.0,53.0
2023-05-01 22:51:00,63.0,54.0,57.0,57.3,56.7,46.0,44.0,53.0
2023-05-01 22:52:00,63.0,54.0,57.0,59.3,54.5,46.0,44.0,56.0
2023-05-01 22:53:00,64.0,54.0,57.0,59.0,51.5,47.0,44.0,56.0
2023-05-01 22:54:00,64.0,54.0,57.0,60.0,53.5,46.0,44.0,56.0
2023-05-01 22:55:00,63.0,54.0,57.0,58.0,58.0,45.5,44.0,56.0
2023-05-01 22:56:00,63.0,54.0,57.0,63.0,59.0,46.0,44.5,58.0
2023-05-01 22:57:00,63.0,54.0,57.0,63.0,54.0,46.5,45.5,57.0
2023-05-01 22:58:00,63.0,54.0,57.0,62.0,54.5,46.0,44.5,58.0
2023-05-01 22:59:00,64.0,54.0,59.0,60.0,54.0,46.0,44.5,56.0
2023-05-01 23:00:00,64.0,54.0,58.0,66.0,53.0,46.5,45.0,52.0
2023-05-01 23:01:00,63.0,54.0,59.0,58.0,48.5,47.0,44.7,51.0
2023-05-01 23:02:00,63.0,54.0,59.0,58.0,50.0,46.0,45.0,54.0
2023-05-01 23:03:00,63.0,54.0,55.0,58.5,51.0,48.0,44.7,57.0
2023-05-01 23:04:00,63.0,54.0,63.0,58.0,51.5,46.5,45.0,60.5
2023-05-01 23:05:00,64.0,54.0,62.0,61.5,55.5,46.0,44.5,59.0
2023-05-01 23:06:00,63.0,54.0,57.0,58.5,51.5,46.0,45.0,61.0
2023-05-01 23:07:00,63.0,54.0,57.0,58.5,50.0,52.0,45.0,56.0
2023-05-01 23:08:00,63.0,54.0,57.0,57.5,51.5,49.0,44.5,55.5
2023-05-01 23:09:00,63.0,54.0,57.0,58.0,51.5,46.0,45.0,54.0
2023-05-01 23:10:00,63.0,54.0,57.0,58.0,47.0,47.0,46.0,55.0
2023-05-01 23:11:00,63.0,54.0,57.0,61.5,50.0,47.0,45.0,59.0
2023-05-01 23:12:00,64.5,54.0,58.0,59.5,48.0,45.0,45.0,56.0
2023-05-01 23:13:00,64.5,54.0,58.0,57.0,51.0,46.0,45.0,55.0
2023-05-01 23:14:00,64.5,54.0,58.0,59.5,48.0,46.0,45.0,51.0
2023-05-01 23:15:00,64.0,54.0,58.0,56.0,49.0,46.0,45.0,51.0
2023-05-01 23:16:00,64.5,54.0,58.0,57.5,47.0,46.0,45.0,51.0
2023-05-01 23:17:00,64.0,54.0,58.0,60.0,53.0,46.0,44.0,53.0
2023-05-01 23:18:00,64.0,54.0,64.0,59.5,51.0,46.0,44.0,53.0
2023-05-01 23:19:00,64.0,54.0,60.0,55.0,47.0,48.0,44.0,53.0
2023-05-01 23:20:00,64.5,54.0,60.0,58.5,51.0,46.0,44.0,53.0
2023-05-01 23:21:00,66.5,54.0,54.0,57.5,48.5,47.0,44.0,53.0
2023-05-01 23:22:00,62.0,54.0,56.0,57.5,49.0,46.0,44.0,52.0
2023-05-01 23:23:00,63.0,54.0,61.0,58.0,50.0,46.0,45.0,52.0
2023-05-01 23:24:00,63.0,54.0,58.0,58.5,48.5,47.0,45.0,52.0
2023-05-01 23:25:00,63.0,54.0,62.0,58.5,51.0,46.0,45.0,52.0
2023-05-01 23:26:00,63.5,54.0,58.0,60.0,52.0,47.0,45.0,57.0
2023-05-01 23:27:00,63.5,54.0,58.0,56.5,48.0,46.0,45.0,58.0
2023-05-01 23:28:00,64.0,54.0,58.0,56.5,50.0,47.0,44.0,52.0
2023-05-01 23:29:00,64.0,54.0,58.0,56.5,49.0,48.0,44.0,59.0
2023-05-01 23:30:00,64.0,54.0,58.0,58.0,48.0,48.0,44.0,58.0
2023-05-01 23:31:00,63.5,54.0,58.0,59.0,48.0,46.0,44.0,61.0
2023-05-01 23:32:00,64.7,54.0,58.0,58.0,48.0,46.0,44.0,56.0
2023-05-01 23:33:00,64.7,54.0,61.0,57.0,47.0,46.0,44.0,51.0
2023-05-01 23:34:00,64.0,54.0,61.0,52.0,48.0,46.0,44.0,53.0
2023-05-01 23:35:00,64.3,54.0,61.0,52.0,48.0,46.0,44.0,55.0
2023-05-01 23:36:00,64.7,54.0,61.0,57.0,48.0,46.0,45.0,61.0
2023-05-01 23:37:00,64.0,54.0,61.0,56.0,48.0,46.0,45.0,59.0
2023-05-01 23:38:00,64.0,54.0,61.0,57.0,48.0,46.0,45.0,59.0
2023-05-01 23:39:00,64.0,54.0,61.0,58.0,48.0,46.0,45.0,54.0
2023-05-01 23:40:00,64.0,54.0,56.0,56.0,48.0,46.0,45.0,55.0
2023-05-01 23:41:00,64.5,54.0,60.0,56.0,48.0,46.0,45.0,54.0
2023-05-01 23:42:00,64.0,54.0,61.0,56.0,48.0,46.0,45.0,54.0
2023-05-01 23:43:00,65.0,54.0,58.0,57.0,48.0,46.0,45.0,60.0
2023-05-01 23:44:00,65.0,54.0,56.0,59.0,48.0,46.0,44.0,59.0
2023-05-01 23:45:00,65.0,54.0,57.0,57.0,48.0,46.0,45.0,56.0
2023-05-01 23:46:00,65.0,54.0,61.0,57.0,49.0,46.0,44.0,56.0
2023-05-01 23:47:00,64.0,54.0,59.0,54.0,47.0,46.0,44.0,56.0
2023-05-01 23:48:00,65.0,54.0,53.0,56.0,46.0,46.0,44.0,56.0
2023-05-01 23:49:00,65.0,54.0,60.0,54.0,49.0,46.0,45.0,56.0
2023-05-01 23:50:00,64.0,54.0,54.0,55.0,50.0,46.0,45.0,56.0
2023-05-01 23:51:00,64.0,54.0,59.0,55.5,48.5,46.0,45.0,56.0
2023-05-01 23:52:00,64.3,54.0,58.0,56.5,47.0,46.0,45.0,56.0
2023-05-01 23:53:00,64.0,54.0,60.0,55.0,47.0,46.0,45.0,56.0
2023-05-01 23:54:00,64.0,54.0,61.0,53.0,48.0,46.0,45.0,56.0
2023-05-01 23:55:00,64.3,54.0,61.0,56.0,47.0,46.0,45.0,56.0
2023-05-01 23:56:00,64.0,54.0,56.0,55.0,51.0,46.0,45.0,56.0
2023-05-01 23:57:00,64.0,54.0,58.0,57.0,48.0,48.0,45.0,56.0
2023-05-01 23:58:00,64.0,54.0,60.0,57.0,48.0,46.0,45.0,56.0
2023-05-01 23:59:00,63.7,54.0,63.0,55.0,48.0,46.0,45.0,56.0
